0,1.601683132612636e-05
334,0.009555567511179348
8075,0.12213436178747346
10173,0.007955389065644554
7711,0.016290326546397567
9515,0.013393729011825447
9748,0.020048656506620886
9530,0.01634971784688385
5422,0.03933983368755805
10757,0.00023609682461549667
7019,0.016368108503988413
1083,0.07774487578941056
6935,0.0030619286339850804
3127,0.011367649957477714
3599,0.012532229847723751
8153,0.007576119336690539
2,0.00014478535583625478
3146,1.2136512374332135e-06
7510,0.007530067210386104
6438,0.03562364806138111
9969,0.029807563762281154
5502,0.0
3475,0.017522845581398782
2634,0.14200853599190216
3,3.248942789161255e-07
233,0.020119532218743772
5257,0.003112630433887735
10713,0.011798916198608721
4,1.3936820318050405e-07
8737,0.006708420203076814
6797,0.01170456809091402
5,1.084823394027875e-07
6205,0.0007654515000004804
5066,5.571633096649429e-05
10,0.0
5093,0.06723608265040298
11,0.0
18,8.775354501043442e-08
3103,0.004141184558489961
1702,0.0009778769663852794
21,0.0
7438,0.0018825346256010627
24,1.6892693707740654e-06
7728,0.010891212746782068
10112,0.003705826875790472
9434,0.00035841160623268297
2440,0.0002863615874061471
7266,0.01472625508255088
9881,0.042814388295212835
28,2.4369363716578357e-05
3110,0.015205244738586756
6236,1.2436791751212445e-06
7981,0.002232866892454504
6219,0.00024755424294224833
4019,0.001669550803806452
5255,0.01062504282266395
9591,0.056963320757228576
5823,0.0020252888679606505
5433,0.007503753990174619
10266,0.044517071665914704
7853,3.679780684246622e-05
30,0.0
10566,0.0021945073356968918
31,2.0557688969898805e-05
257,0.005567904754540972
7232,3.272242536130241e-05
9045,0.0012148591005584706
9720,0.00021134285732257285
3457,0.008807317534772204
7861,0.0017791576674201757
7053,0.00046649614745954127
1441,0.0004843674881626328
4709,7.531577873274946e-06
6410,0.0005419231883575374
8848,0.0007075166376626118
36,1.5873167771380312e-06
1091,0.0011976048507996728
6490,0.02895186915290322
38,6.226086797167001e-07
2079,0.020645837534120918
39,0.0
6250,0.0012530804114060882
40,8.713454296615847e-07
9995,0.013112503917828843
285,0.003100636277450995
43,8.189511554109108e-07
11176,0.0006434526926502768
9349,0.0005066258101805423
8765,7.346922002440138e-05
11088,0.0026317177643433933
46,0.0
10650,0.019327382430556313
49,3.937581562148744e-05
9431,0.0010202214487913214
7701,0.0001305719927297202
10158,4.239058170377011e-07
3929,0.0009737708577645035
4723,0.002610683726925115
51,3.8017984392891264e-06
206,6.119312440504337e-06
52,1.2977411122110422e-05
9429,6.663915470170756e-05
8587,0.0004705960739783249
2956,4.0451985777001216e-05
55,0.0
5347,0.08097246295568579
58,0.0
8540,0.0027672932874642548
1311,0.01611485555598371
60,6.627576336005811e-07
4084,4.953421693699248e-05
9938,6.989504438840516e-05
10858,4.6697668142370495e-05
395,0.0010772738557111943
61,8.200050299556317e-06
10837,0.056185870844122195
4540,0.00893579895661538
6380,0.008505993689711652
3025,0.00010288349788477693
181,0.0019096735769517604
63,8.768341998858916e-06
8395,0.0005640988860285193
326,5.5014548480694765e-06
10710,0.0005546427145183585
71,5.89462865389257e-07
6562,0.011042610057116289
177,0.0002188375714382593
5551,0.00012781724664163522
72,0.0
73,4.821488256371002e-06
2785,0.013132940766035881
5591,4.50608061697845e-05
9580,0.0026654458203532513
10471,0.00013630109757593455
74,1.573159437047943e-06
6602,0.00043497553270546745
8642,0.0023572155912757564
8953,0.0037815009156354873
75,0.0
8879,0.018548926646841324
5389,0.022257487730188083
80,0.0
81,0.0
8767,0.0004587066793119041
84,0.0
85,6.546455081220087e-06
8625,0.002138302666238304
87,1.0057796343366064e-06
3189,0.00012966036900000316
89,0.0
90,2.31644732484711e-06
5353,0.003584914185373632
92,0.0
820,0.0004396298683224343
93,0.004302553287107791
3873,8.529061102931031e-05
3059,1.828895036349717e-06
6072,1.726378660102192e-05
2445,0.00943943106342401
1075,0.000468557013511468
3990,0.0010920222136911954
5625,1.4948107303879092e-07
